,throttle,steer
0,1.9721787716549042,-16.40735286032784
1,2.2064585716811913,-10.192260819582213
2,2.352965164155905,-3.5599105494287935
3,2.328761356554481,2.1474654526209633
4,2.195051388412144,8.86292128178122
5,1.9936639149402118,15.16997800851938
6,1.8775862864564166,19.584925589380298
